Cidade,Rede,Série,Disciplina,Matriculados na Série,Taxa de Participação (%),Percentual Insuficiente (%),Percentual Básico (%),Percentual Proficiente (%),Percentual Avançado (%),Percentual Aprendizado Adequado (%),Crescimento entre 2013 e 2015 (pp*)
Araças,Todas,9º ano,Matemática,152,86.18000000000001,50.36,47.42,2.22,0,2.22,0.21
Aracatu,Todas,9º ano,Matemática,44,75,34.59,51.67,13.74,0,13.74,9.289999999999999
Araci,Todas,9º ano,Matemática,21,76.19,56.25,43.75,0,0,0,-3.42
Aramari,Todas,9º ano,Matemática,109,95.41,55.49,42.72,1.79,0,1.79,1.79
Arataca,Todas,9º ano,Matemática,118,73.73,50.86,49.14,0,0,0,-6.33
Aratuípe,Todas,9º ano,Matemática,125,89.59999999999999,44.27,53.9,1.83,0,1.83,1.83
Aurelino Leal,Todas,9º ano,Matemática,104,75.95999999999999,49.34,45.75,4.91,0,4.91,2.77
Baianópolis,Todas,9º ano,Matemática,62,91.94,29.27,60.64,10.09,0,10.09,5.87
Baixa Grande,Todas,9º ano,Matemática,209,80.86,43.86,52.61,3.53,0,3.53,1.78
Banzaê,Todas,9º ano,Matemática,128,85.94,53.31,40.76,5.93,0,5.93,-5.8
Barra,Todas,9º ano,Matemática,140,83.56999999999999,51.75,41.47,6.78,0,6.78,5.61
Barra Da Estiva,Todas,9º ano,Matemática,Sem dados de participação*,Sem dados de participação*,15.1,65.87,17.88,1.15,19.03,-1
Barra Do Choça,Todas,9º ano,Matemática,227,62.56,37.14,57.56,4.84,0.46,5.3,2.91
Barra Do Mendes,Todas,9º ano,Matemática,60,93.33,37.54,55.48,6.98,0,6.98,0.08
Barra Do Rocha,Todas,9º ano,Matemática,64,84.38,31.47,64.98999999999999,3.54,0,3.54,3.54
Barreiras,Todas,9º ano,Matemática,1420,85.20999999999999,35.92,54.07,9.529999999999999,0.48,10.01,5.39
Barro Alto,Todas,9º ano,Matemática,138,91.3,39.06,55.43,4.67,0.84,5.51,0.48
Barro Preto,Todas,9º ano,Matemática,63,96.83,37.53,52.59,9.880000000000001,0,9.880000000000001,4.68
Barrocas,Todas,9º ano,Matemática,116,85.34,46.81,46.35,6.84,0,6.84,-0.93
Belmonte,Todas,9º ano,Matemática,282,77.3,62.81,34.4,2.36,0.43,2.79,2.23
