Cidade,Rede,Série,Disciplina,Matriculados na Série,Taxa de Participação (%),Percentual Insuficiente (%),Percentual Básico (%),Percentual Proficiente (%),Percentual Avançado (%),Percentual Aprendizado Adequado (%),Crescimento entre 2013 e 2015 (pp*)
Nova Olímpia,Todas,9º ano,Matemática,55,96.36,21.95,53.58,18.13,6.34,24.47,6.84
Nova Prata Do Iguaçu,Todas,9º ano,Matemática,106,87.73999999999999,20.02,57.8,16.76,5.42,22.16,10.1
Nova Santa Bárbara,Todas,9º ano,Matemática,51,78.43000000000001,14.53,76.7,6.58,2.19,8.789999999999999,1.71
Nova Santa Rosa,Todas,9º ano,Matemática,59,84.75,15.25,47.11,29.16,8.48,37.62,7.56
Nova Tebas,Todas,9º ano,Matemática,30,93.33,47.04,42.61,7.02,3.33,10.39,-2.73
Novo Itacolomi,Todas,9º ano,Matemática,47,100,19.99,65.67,14.34,0,14.34,-20.31
Ortigueira,Todas,9º ano,Matemática,225,71.11,41.87,53.02,4.55,0.5600000000000001,5.11,0.5600000000000001
Ourizona,Todas,9º ano,Matemática,50,84,33.99,61.71,4.3,0,4.29,-15.13
Ouro Verde Do Oeste,Todas,9º ano,Matemática,97,84.54000000000001,33.36,46.17,19.25,1.22,20.47,7.61
Paiçandu,Todas,9º ano,Matemática,569,79.44,30.55,56.75,11.35,1.35,12.7,-2.66
Palmas,Todas,9º ano,Matemática,Sem dados de participação*,Sem dados de participação*,42.08,52.2,5.54,0.18,5.72,0.06
Palmeira,Todas,9º ano,Matemática,221,87.78,18.11,60.17,19.67,2.05,21.72,4.56
Palmital,Todas,9º ano,Matemática,184,82.61,31.65,56.64,11.71,0,11.71,6.59
Palotina,Todas,9º ano,Matemática,125,73.59999999999999,14.64,61.2,20.08,4.08,24.16,-0.55
Paraíso Do Norte,Todas,9º ano,Matemática,127,81.89,31.6,58.49,9.91,0,9.91,6.16
Paranacity,Todas,9º ano,Matemática,155,80.65000000000001,44.14,46.82,8.35,0.6899999999999999,9.039999999999999,-0.89
Paranaguá,Todas,9º ano,Matemática,2240,74.23999999999999,37.91,55.06,6.61,0.42,7.03,1.01
Paranapoema,Todas,9º ano,Matemática,36,97.22,37.46,53.22,9.32,0,9.32,3.45
Paranavaí,Todas,9º ano,Matemática,734,79.29000000000001,24.53,58.21,15.41,1.85,17.26,4.5
