Cidade,Rede,Série,Disciplina,Matriculados na Série,Taxa de Participação (%),Percentual Insuficiente (%),Percentual Básico (%),Percentual Proficiente (%),Percentual Avançado (%),Percentual Aprendizado Adequado (%),Crescimento entre 2013 e 2015 (pp*)
Luz,Todas,9º ano,Matemática,214,92.06,22.58,56.66,18.79,1.97,20.77,-2.15
Machacalis,Todas,9º ano,Matemática,135,80.73999999999999,31.79,56.01,9.640000000000001,2.56,12.2,6.66
Machado,Todas,9º ano,Matemática,428,85.98,25.13,57.96,14.79,2.12,16.91,-3.09
Madre De Deus De Minas,Todas,9º ano,Matemática,71,91.55,38.71,55.35,4.48,1.46,5.96,-30.01
Malacacheta,Todas,9º ano,Matemática,Sem dados de participação*,Sem dados de participação*,22.27,60.02,15.17,2.54,17.71,-1.99
Mamonas,Todas,9º ano,Matemática,123,87.8,37.61,43.91,16.62,1.86,18.48,7.29
Manga,Todas,9º ano,Matemática,289,83.73999999999999,44.95,49.82,5.23,0,5.23,-0.42
Manhuaçu,Todas,9º ano,Matemática,1164,80.23999999999999,22.29,57.21,16.92,3.58,20.5,-1.86
Manhumirim,Todas,9º ano,Matemática,212,83.48999999999999,30.19,59.43,9.289999999999999,1.09,10.37,-2.17
Mantena,Todas,9º ano,Matemática,387,87.59999999999999,14.25,56.18,23.89,5.68,29.57,1.09
Mar De Espanha,Todas,9º ano,Matemática,156,85.90000000000001,29.27,43.18,20.85,6.7,27.54,-8.779999999999999
Maravilhas,Todas,9º ano,Matemática,85,92.94,25.38,63.53,8.470000000000001,2.62,11.08,-1.74
Maria Da Fé,Todas,9º ano,Matemática,267,85.77,23.75,47.55,21.75,6.95,28.7,14.18
Mariana,Todas,9º ano,Matemática,613,87.77,17.69,63.01,18.09,1.21,19.3,1.32
Marilac,Todas,9º ano,Matemática,95,87.37,39.88,47.12,13,0,13,0.63
Mário Campos,Todas,9º ano,Matemática,Sem dados de participação*,Sem dados de participação*,26.08,60.03,12.44,1.45,13.9,-3.7
Maripá De Minas,Todas,9º ano,Matemática,53,98.11,17.01,50.11,25.16,7.72,32.87,-2.46
Marliéria,Todas,9º ano,Matemática,80,97.5,11.56,59.22,22.6,6.62,29.23,4.13
Marmelópolis,Todas,9º ano,Matemática,50,86,14.57,57.3,23.95,4.18,28.11,-1.16
Martinho Campos,Todas,9º ano,Matemática,191,81.68000000000001,11.43,61.33,23.54,3.7,27.24,1.33
Martins Soares,Todas,9º ano,Matemática,114,71.93000000000001,31.42,55.99,9.48,3.11,12.6,0.46
Mata Verde,Todas,9º ano,Matemática,174,87.36,30.72,59.32,9.960000000000001,0,9.960000000000001,-11.66
Materlândia,Todas,9º ano,Matemática,66,86.36,31.64,56.24,10.16,1.96,12.12,-2.63
Mateus Leme,Todas,9º ano,Matemática,462,79.44,19.89,58.5,17.55,4.06,21.6,-2.95
Mathias Lobato,Todas,9º ano,Matemática,51,88.23999999999999,16.66,61.77,19.61,1.96,21.56,14.84
Matias Barbosa,Todas,9º ano,Matemática,189,55.56,31.9,58.14,8.380000000000001,1.58,9.970000000000001,1.86
Matias Cardoso,Todas,9º ano,Matemática,Sem dados de participação*,Sem dados de participação*,58.03,39.33,2.64,0,2.64,1.67
Matipó,Todas,9º ano,Matemática,267,65.17,26.4,57.23,15.94,0.43,16.37,0.62
Mato Verde,Todas,9º ano,Matemática,222,96.40000000000001,29.29,36.53,23.02,11.16,34.18,10.19
Matozinhos,Todas,9º ano,Matemática,602,85.55,37.22,51.37,10.43,0.98,11.41,-1.24
Matutina,Todas,9º ano,Matemática,44,88.64,10.11,53.97,33.33,2.59,35.92,1.18
Medeiros,Todas,9º ano,Matemática,45,95.56,25.01,46.6,28.39,0,28.39,-12.07
Medina,Todas,9º ano,Matemática,290,84.48,30.86,52.38,12.36,4.4,16.76,4.14
Mendes Pimentel,Todas,9º ano,Matemática,56,92.86,28.57,43.33,24.21,3.89,28.11,8.19
Mercês,Todas,9º ano,Matemática,158,76.58,37.71,49.93,11.66,0.7,12.36,-14.37
Mesquita,Todas,9º ano,Matemática,69,85.51000000000001,18.89,66.58,14.53,0,14.53,9.98
Minas Novas,Todas,9º ano,Matemática,Sem dados de participação*,Sem dados de participação*,22.47,61.15,14.22,2.16,16.38,-1.1
Minduri,Todas,9º ano,Matemática,75,76,26.74,50.02,20.33,2.91,23.25,-7.27
Mirabela,Todas,9º ano,Matemática,183,83.06,49.97,39.46,10.02,0.55,10.57,3.18
Miradouro,Todas,9º ano,Matemática,92,73.91,26.23,60.56,11.92,1.29,13.2,-11.71
Miraí,Todas,9º ano,Matemática,130,90.77,29.09,51.89,18.25,0.77,19.02,-5.65
Miravânia,Todas,9º ano,Matemática,49,67.34999999999999,61.03,34.11,4.86,0,4.86,-0.82
Moeda,Todas,9º ano,Matemática,68,76.47,17.66,65.09999999999999,15.51,1.73,17.24,-22.45
Moema,Todas,9º ano,Matemática,120,92.5,10.65,51.27,29.33,8.75,38.08,-0.98
Monjolos,Todas,9º ano,Matemática,32,75,38.11,61.89,0,0,0,-13.14
Monsenhor Paulo,Todas,9º ano,Matemática,162,96.3,15.51,51.61,25.64,7.24,32.87,1.45
Montalvânia,Todas,9º ano,Matemática,257,81.31999999999999,40.08,46.12,12.82,0.98,13.8,-4.19
Monte Alegre De Minas,Todas,9º ano,Matemática,178,83.15000000000001,32.89,53.14,12.15,1.82,13.97,-5.61
Monte Azul,Todas,9º ano,Matemática,207,83.09,29.59,59.88,10.53,0,10.53,-3.29
Monte Belo,Todas,9º ano,Matemática,186,91.94,15.18,39.98,36.2,8.640000000000001,44.85,16.32
Monte Carmelo,Todas,9º ano,Matemática,645,84.03,16.85,54.5,24.04,4.61,28.65,-5.88
Monte Formoso,Todas,9º ano,Matemática,123,89.43000000000001,33.2,56.36,8.77,1.67,10.44,5
Monte Santo De Minas,Todas,9º ano,Matemática,242,93.39,22.44,56.95,18.05,2.56,20.61,3.81
Monte Sião,Todas,9º ano,Matemática,251,85.26000000000001,21.64,58.38,16.75,3.23,19.98,-8.24
Montes Claros,Todas,9º ano,Matemática,Sem dados de participação*,Sem dados de participação*,24.62,54.03,18.87,2.48,21.35,4.2
Montezuma,Todas,9º ano,Matemática,160,90.63,39.26,51.62,7.78,1.34,9.130000000000001,-9.56
Morada Nova De Minas,Todas,9º ano,Matemática,109,89.91,12.04,58.06,25.84,4.06,29.9,6.94
Morro Da Garça,Todas,9º ano,Matemática,46,69.56999999999999,41.52,38.92,19.56,0,19.56,15.93
Morro Do Pilar,Todas,9º ano,Matemática,75,82.67,54.61,40.42,4.97,0,4.97,-6.95
Munhoz,Todas,9º ano,Matemática,110,72.73,33.96,51.23,12.47,2.34,14.81,1.19
Muriaé,Todas,9º ano,Matemática,1149,88.51000000000001,17.53,58.47,19,5,24,-3.95
Mutum,Todas,9º ano,Matemática,310,83.87,15.28,59.29,22.81,2.62,25.42,0.67
Muzambinho,Todas,9º ano,Matemática,243,95.06,13.61,53.22,29.49,3.68,33.17,-0.37
Nacip Raydan,Todas,9º ano,Matemática,48,91.67,23.29,59.13,15.41,2.17,17.58,-14.42
Nanuque,Todas,9º ano,Matemática,485,75.67,32.4,54.76,11.66,1.18,12.84,3.32
Naque,Todas,9º ano,Matemática,94,96.81,27.73,59.27,9.699999999999999,3.3,13,-5.57
Natalândia,Todas,9º ano,Matemática,70,81.43000000000001,20.14,60.07,19.79,0,19.79,7.79
