Cidade,Rede,Série,Disciplina,Matriculados na Série,Taxa de Participação (%),Percentual Insuficiente (%),Percentual Básico (%),Percentual Proficiente (%),Percentual Avançado (%),Percentual Aprendizado Adequado (%),Crescimento entre 2013 e 2015 (pp*)
Taquarivaí,Todas,9º ano,Matemática,82,84.15000000000001,25.78,49.49,21.78,2.95,24.72,8.85
Tarabai,Todas,9º ano,Matemática,112,85.70999999999999,17.74,60.37,19.1,2.79,21.88,1.53
Tarumã,Todas,9º ano,Matemática,217,79.26000000000001,25.93,63.65,9.869999999999999,0.55,10.42,1.69
Tatuí,Todas,9º ano,Matemática,1438,83.94,34.47,54.9,9.970000000000001,0.66,10.63,0.43
Taubaté,Todas,9º ano,Matemática,3121,78.66,25.75,54.71,16.83,2.71,19.54,1.12
Tejupá,Todas,9º ano,Matemática,101,96.04000000000001,20.8,63.85,12.95,2.4,15.35,-3.64
Teodoro Sampaio,Todas,9º ano,Matemática,307,87.95,26.19,57.27,13.21,3.33,16.54,5.05
Terra Roxa,Todas,9º ano,Matemática,104,100,11.39,36.97,36,15.64,51.64,31.34
Tietê,Todas,9º ano,Matemática,414,88.41,21.45,54.89,20.38,3.28,23.66,8.07
Timburi,Todas,9º ano,Matemática,28,96.43000000000001,22.22,66.68000000000001,7.39,3.71,11.11,-2.67
Torre De Pedra,Todas,9º ano,Matemática,38,94.73999999999999,16.42,63.3,20.28,0,20.29,9.380000000000001
Torrinha,Todas,9º ano,Matemática,102,88.23999999999999,34.16,53.85,9.77,2.22,11.99,-7.74
Trabiju,Todas,9º ano,Matemática,41,80.48999999999999,30.02,48.23,15.34,6.41,21.76,5.1
Tremembé,Todas,9º ano,Matemática,327,92.34999999999999,19.85,62.35,15.85,1.95,17.81,8.17
Três Fronteiras,Todas,9º ano,Matemática,59,81.36,25.83,62,12.17,0,12.17,-2.85
Tuiuti,Todas,9º ano,Matemática,52,92.31,12.17,56.1,23.21,8.52,31.75,6.59
Tupã,Todas,9º ano,Matemática,686,75.66,25.95,54.52,17.66,1.87,19.53,4.61
Tupi Paulista,Todas,9º ano,Matemática,136,93.38,29.75,57.1,12.46,0.6899999999999999,13.15,-2.25
Turiúba,Todas,9º ano,Matemática,Sem dados*,Sem dados*,Sem dados*,Sem dados*,Sem dados*,Sem dados*,Sem dados*,Sem dados*
Turmalina,Todas,9º ano,Matemática,29,96.55,25,46.41,17.86,10.73,28.59,-29.11
Ubarana,Todas,9º ano,Matemática,72,100,20.53,69.95999999999999,9.51,0,9.51,-3.24
Ubatuba,Todas,9º ano,Matemática,1298,78.27,33.98,53.4,11.31,1.31,12.61,2.47
Ubirajara,Todas,9º ano,Matemática,66,54.55,43.33,54.14,2.53,0,2.53,-3.39
Uchoa,Todas,9º ano,Matemática,111,94.59,10.54,48.66,36.07,4.73,40.8,2.45
União Paulista,Todas,9º ano,Matemática,26,84.62,27.27,50,18.19,4.54,22.73,11.18
Urânia,Todas,9º ano,Matemática,108,97.22,30.97,52.34,13.97,2.72,16.69,-6.95
Uru,Todas,9º ano,Matemática,28,78.56999999999999,31.82,63.64,4.54,0,4.54,-8.5
Urupês,Todas,9º ano,Matemática,121,87.59999999999999,13.96,61.56,19.62,4.86,24.48,-10.56
Valentim Gentil,Todas,9º ano,Matemática,165,84.23999999999999,28.26,57.01,12.23,2.5,14.73,0.46
Valinhos,Todas,9º ano,Matemática,971,89.08,12.06,55.49,26.71,5.74,32.45,6.81
Valparaíso,Todas,9º ano,Matemática,254,83.86,25.32,56.56,15.77,2.35,18.12,14.61
Vargem,Todas,9º ano,Matemática,127,83.45999999999999,28.43,59.85,11.72,0,11.72,7.22
Vargem Grande Do Sul,Todas,9º ano,Matemática,484,81.40000000000001,25.88,56.92,15.08,2.12,17.2,1.79
Vargem Grande Paulista,Todas,9º ano,Matemática,711,82.84,27.55,58.63,12.08,1.74,13.82,3.23
Várzea Paulista,Todas,9º ano,Matemática,1441,78.7,25.56,57.75,14.51,2.18,16.69,2.79
Vera Cruz,Todas,9º ano,Matemática,113,92.04000000000001,19.35,58.74,20.06,1.85,21.91,2.93
Vinhedo,Todas,9º ano,Matemática,757,87.58,15.36,59.78,20.92,3.94,24.86,1.1
Viradouro,Todas,9º ano,Matemática,213,73.70999999999999,21.98,67.54000000000001,8.56,1.92,10.49,-4.17
Vista Alegre Do Alto,Todas,9º ano,Matemática,87,93.09999999999999,23.95,53.82,19.62,2.61,22.22,4.11
Vitória Brasil,Todas,9º ano,Matemática,34,94.12,21.88,68.73999999999999,6.26,3.12,9.380000000000001,-4.9
Votorantim,Todas,9º ano,Matemática,1448,74.52,28.91,54.6,14.71,1.78,16.49,2.16
Votuporanga,Todas,9º ano,Matemática,851,84.72,21.25,52.91,20.83,5.01,25.84,8.279999999999999
Zacarias,Todas,9º ano,Matemática,41,75.61,26.44,48.54,22.07,2.95,25.02,11.5
