"ID_UF_alunos";"ID_MUNICIPIO_alunos";"ID_ALUNO_alunos";"PROFICIENCIA_MT_SAEB_alunos";"TX_RESP_Q013_alunos";"TX_RESP_Q015_alunos";"TX_RESP_Q019_alunos";"TX_RESP_Q023_alunos";"TX_RESP_Q026_alunos";"TX_RESP_Q027_alunos";"TX_RESP_Q028_alunos";"TX_RESP_Q029_alunos";"TX_RESP_Q030_alunos";"TX_RESP_Q043_alunos";"TX_RESP_Q044_alunos";"TX_RESP_Q045_alunos";"TX_RESP_Q048_alunos";"TX_RESP_Q053_alunos";"TX_RESP_Q054_alunos";"TX_RESP_Q055_alunos";"TX_RESP_Q057_alunos";"nivel_proficiencia";"ind_aprendizado_adequado"
21;2109270;17064461;213.91165;"B";"E";"C";"E";"A";"A";"A";"A";"A";"A";"B";"A";"B";"A";"A";"NI";"C";"IN";NA
21;2109270;17064462;204.852006;"B";"C";"B";"D";"B";"A";"A";"A";"A";"A";"E";"A";"C";"A";"D";"C";"C";"IN";NA
21;2109270;17064463;177.223926;"A";"E";"G";"B";"A";"A";"A";"A";"A";"E";"B";"B";"A";"A";"A";"A";"D";"IN";NA
21;2109270;17064464;235.457695;"B";"E";"C";"B";"B";"A";"A";"A";"A";"D";"B";"A";"B";"B";"B";"B";"D";"BA";NA
21;2109270;17064466;204.951271;"A";"A";"D";"D";"A";"B";"NI";"NI";"NI";"A";"E";"B";"A";"A";"B";"A";"D";"IN";NA
21;2109270;17064467;265.303863;"A";"E";"A";"A";"C";"A";"A";"A";"A";"E";"A";"A";"A";"A";"A";"A";"C";"BA";NA
21;2109270;17064470;181.351965;"B";"E";"B";"A";"C";"A";"NI";"NI";"NI";"A";"A";"B";"B";"NI";"C";"A";"C";"IN";NA
21;2109270;17064472;224.680257;"B";"D";"F";"F";"A";"A";"A";"A";"A";"A";"A";"A";"A";"A";"A";"A";"A";"IN";NA
21;2109270;17064473;213.773037;"A";"D";"E";"B";"A";"A";"A";"NI";"A";"B";"B";"B";"A";"A";"A";"A";"A";"IN";NA
21;2109270;17064474;225.038974;"A";"B";"C";"B";"C";"A";"A";"A";"A";"C";"A";"B";"A";"B";"A";"A";"C";"BA";NA
21;2109270;17064475;182.465844;"A";"D";"C";"A";"B";"A";"A";"A";"A";"D";"D";"B";"A";"A";"B";"A";"A";"IN";NA
21;2109270;17064477;177.429833;"B";"E";"F";"C";"B";"A";"A";"A";"A";"B";"A";"B";"A";"B";"B";"A";"C";"IN";NA
21;2109270;17064478;230.861333;"A";"D";"C";"A";"B";"A";"A";"A";"A";"C";"A";"A";"B";"B";"B";"A";"C";"BA";NA
21;2109270;17064479;174.770644;"A";"C";"D";"G";"A";"B";"A";"A";"A";"A";"A";"A";"A";"A";"B";"A";"A";"IN";NA
21;2109270;17064480;215.985982;"A";"C";"C";"G";"C";"A";"A";"A";"A";"A";"C";"B";"A";"A";"A";"A";"B";"IN";NA
21;2109270;17064481;174.201324;"A";"NI";"G";"G";"B";"A";"A";"A";"A";"B";"E";"A";"A";"B";"B";"B";"A";"IN";NA
21;2109270;17064482;199.253048;"A";"D";"C";"C";"A";"A";"A";"A";"A";"B";"E";"B";"A";"A";"A";"A";"C";"IN";NA
21;2109270;17064483;221.293126;"A";"C";"D";"B";"A";"A";"A";"A";"A";"D";"E";"B";"A";"A";"A";"A";"A";"IN";NA
21;2109270;17064484;196.046505;"A";"D";"B";"B";"A";"A";"A";"A";"A";"A";"E";"B";"A";"B";"B";"B";"A";"IN";NA
21;2109270;17064485;250.847312;"A";"NI";"A";"C";"A";"A";"A";"A";"A";"A";"C";"B";"A";"B";"B";"B";"A";"BA";NA
21;2109270;17064487;230.46556;"A";"C";"D";"B";"A";"A";"A";"A";"A";"A";"E";"B";"A";"B";"B";"B";"D";"BA";NA
21;2109270;17064488;187.50096;"A";"D";"G";"B";"C";"A";"A";"A";"A";"A";"B";"B";"A";"A";"A";"A";"D";"IN";NA
21;2109270;17064489;209.492132;"B";"C";"G";"G";"A";"A";"A";"B";"A";"A";"A";"B";"A";"A";"B";"A";"A";"IN";NA
21;2109270;17064490;286.268181;"A";"E";"D";"C";"B";"A";"A";"A";"A";"B";"C";"B";"A";"A";"A";"A";"C";"BA";NA
21;2109270;17064491;235.508501;"A";"D";"C";"A";"B";"A";"A";"A";"A";"D";"E";"A";"A";"A";"B";"A";"D";"BA";NA
21;2109270;17064492;180.725524;"A";"D";"F";"F";"A";"A";"A";"A";"A";"D";"D";"B";"A";"B";"B";"B";"A";"IN";NA
21;2109270;17064493;244.646729;"A";"B";"B";"C";"B";"A";"B";"B";"A";"A";"A";"A";"B";"B";"B";"A";"B";"BA";NA
21;2109270;17064494;209.417348;"A";"D";"C";"B";"B";"A";"A";"A";"A";"A";"A";"B";"B";"A";"A";"A";"A";"IN";NA
21;2109270;17064495;187.860906;"A";"D";"D";"G";"A";"A";"A";"A";"A";"A";"A";"B";"A";"B";"A";"A";"D";"IN";NA
21;2109270;17064496;235.916571;"A";"C";"F";"B";"B";"A";"A";"A";"A";"B";"A";"B";"A";"A";"B";"A";"D";"BA";NA
21;2109270;17064497;199.643624;"A";"D";"C";"G";"B";"A";"A";"A";"A";"A";"B";"B";"B";"B";"B";"A";"C";"IN";NA
21;2109270;17064498;172.544396;"A";"D";"G";"G";"A";"B";"A";"A";"B";"A";"A";"A";"A";"A";"B";"B";"B";"IN";NA
21;2109270;17064499;201.03048;"B";"E";"F";"D";"B";"A";"A";"A";"A";"A";"B";"B";"A";"B";"A";"A";"C";"IN";NA
21;2109270;17064500;169.232105;"A";"C";"B";"C";"A";"A";"A";"A";"A";"E";"C";"B";"B";"A";"A";"A";"A";"IN";NA
21;2109270;17064503;178.531918;"A";"D";"C";"A";"B";"A";"A";"A";"A";"A";"B";"B";"A";"A";"B";"B";"C";"IN";NA
21;2109270;17064505;217.245739;"A";"C";"G";"B";"A";"A";"A";"A";"A";"C";"A";"B";"B";"B";"C";"A";"A";"IN";NA
21;2109270;17064506;177.616793;"A";"E";"G";"B";"B";"A";"A";"B";"A";"A";"B";"B";"B";"A";"D";"D";"D";"IN";NA
21;2109270;17064508;200.436792;"A";"C";"B";"G";"B";"A";"A";"A";"A";"E";"B";"B";"A";"A";"B";"A";"C";"IN";NA
21;2109270;17064509;206.4294;"A";"B";"E";"F";"B";"A";"A";"A";"B";"C";"E";"B";"A";"B";"B";"B";"A";"IN";NA
21;2109270;17064510;167.282581;"A";"C";"G";"E";"A";"A";"A";"A";"A";"C";"E";"A";"A";"A";"B";"A";"C";"IN";NA
21;2109270;17064512;209.821952;"B";"D";"B";"G";"A";"A";"A";"A";"A";"C";"E";"A";"A";"A";"B";"B";"C";"IN";NA
21;2109270;17064514;193.014291;"B";"D";"F";"C";"B";"A";"A";"NI";"A";"B";"B";"B";"A";"A";"B";"A";"A";"IN";NA
21;2109270;17064516;227.670329;"A";"D";"C";"C";"B";"A";"A";"A";"A";"B";"C";"B";"A";"A";"B";"A";"A";"BA";NA
21;2109270;17064517;173.611716;"B";"D";"E";"B";"A";"A";"A";"A";"A";"D";"B";"B";"A";"B";"B";"B";"A";"IN";NA
21;2109270;17064518;221.975068;"A";"D";"C";"C";"A";"A";"A";"A";"A";"A";"A";"B";"A";"A";"B";"B";"A";"IN";NA
21;2109270;17064519;273.146674;"A";"D";"E";"C";"A";"A";"A";"A";"A";"B";"B";"B";"A";"A";"B";"A";"C";"BA";NA
21;2109270;17064520;236.522276;"NI";"D";"C";"G";"B";"A";"A";"A";"A";"B";"A";"B";"A";"A";"A";"A";"A";"BA";NA
21;2109270;17064521;192.627795;"A";"C";"G";"G";"A";"A";"A";"A";"A";"C";"B";"B";"A";"B";"B";"A";"C";"IN";NA
21;2109270;17064522;178.214673;"A";"D";"C";"F";"B";"A";"A";"A";"A";"C";"B";"A";"B";"A";"B";"A";"C";"IN";NA
21;2109270;17064525;216.733597;"A";"C";"G";"G";"B";"A";"A";"A";"A";"E";"B";"B";"A";"B";"B";"A";"C";"IN";NA
21;2109270;17064526;250.519671;"A";"B";"B";"G";"A";"A";"A";"A";"A";"A";"E";"B";"B";"A";"B";"A";"A";"BA";NA
21;2109270;17064527;238.569947;"A";"E";"C";"B";"A";"A";"B";"A";"A";"D";"A";"B";"A";"A";"B";"A";"A";"BA";NA
21;2109270;17064528;221.369978;"A";"C";"B";"G";"B";"A";"A";"A";"B";"A";"B";"B";"A";"A";"B";"B";"C";"IN";NA
21;2109270;17064530;229.813241;"A";"C";"C";"C";"A";"A";"B";"A";"A";"C";"C";"B";"A";"B";"C";"A";"C";"BA";NA
21;2109403;16928245;169.135691;"A";"D";"C";"G";"A";"A";"A";"A";"A";"B";"C";"B";"A";"A";"A";"A";"A";"IN";NA
21;2109403;16928246;194.343354;"A";"C";"B";"G";"C";"A";"A";"A";"A";"E";"D";"A";"C";"A";"A";"A";"A";"IN";NA
21;2109403;16928253;193.467242;"A";"D";"F";"B";"A";"A";"A";"A";"A";"B";"C";"B";"A";"B";"B";"A";"A";"IN";NA
21;2109403;16928254;218.534616;"A";"B";"G";"C";"A";"A";"A";"A";"A";"A";"B";"B";"A";"A";"A";"A";"C";"IN";NA
21;2109403;16928257;229.444407;"A";"C";"A";"A";"NI";"A";"A";"A";"A";"A";"A";"A";"C";"B";"A";"A";"C";"BA";NA
21;2109403;16928258;180.457297;"A";"D";"F";"G";"B";"A";"A";"A";"A";"E";"D";"A";"A";"A";"B";"A";"C";"IN";NA
21;2109403;16928260;212.550895;"A";"D";"G";"G";"A";"A";"A";"A";"A";"B";"D";"A";"A";"B";"B";"A";"C";"IN";NA
21;2109403;16928261;176.829829;"A";"C";"F";"A";"C";"A";"A";"A";"A";"A";"A";"B";"A";"A";"A";"A";"C";"IN";NA
21;2109403;16928263;199.973109;"A";"D";"G";"G";"A";"A";"A";"A";"B";"E";"A";"B";"B";"A";"A";"A";"A";"IN";NA
21;2109403;16928264;268.482683;"B";"C";"C";"B";"B";"A";"A";"A";"A";"E";"E";"B";"A";"A";"B";"B";"A";"BA";NA
21;2109403;16928266;193.726583;"A";"C";"B";"B";"A";"A";"A";"A";"A";"A";"B";"B";"B";"A";"A";"A";"C";"IN";NA
21;2109403;16928267;204.207344;"B";"D";"D";"D";"A";"A";"A";"A";"A";"A";"A";"B";"A";"A";"A";"A";"C";"IN";NA
21;2109403;16928270;196.959339;"A";"D";"G";"G";"B";"A";"A";"A";"A";"A";"A";"B";"B";"B";"B";"B";"A";"IN";NA
21;2109403;16928271;227.119957;"A";"D";"E";"B";"A";"A";"A";"A";"A";"B";"B";"B";"A";"A";"B";"B";"C";"BA";NA
21;2109403;16928272;198.66439;"A";"D";"B";"E";"A";"A";"A";"A";"A";"E";"D";"A";"B";"A";"A";"A";"C";"IN";NA
21;2109403;16928351;195.759946;"A";"C";"F";"C";"A";"A";"A";"A";"A";"E";"E";"B";"B";"A";"B";"A";"C";"IN";NA
21;2109403;16928353;210.413572;"A";"E";"G";"NI";"NI";"NI";"NI";"NI";"NI";"NI";"NI";"NI";"NI";"NI";"NI";"NI";"NI";"IN";NA
21;2109403;16928354;178.732571;"A";"C";"B";"G";"A";"B";"A";"A";"A";"A";"A";"B";"NI";"A";"A";"A";"A";"IN";NA
21;2109403;16928355;249.836052;"A";"C";"C";"A";"A";"A";"B";"B";"A";"E";"E";"B";"B";"A";"A";"A";"D";"BA";NA
21;2109403;16928356;172.646903;"A";"C";"C";"A";"C";"A";"A";"A";"A";"A";"A";"B";"A";"B";"B";"A";"D";"IN";NA
21;2109403;16928357;189.447075;"A";"D";"G";"A";"C";"A";"A";"A";"A";"E";"A";"A";"B";"A";"A";"A";"C";"IN";NA
21;2109403;16928358;227.620529;"A";"E";"G";"G";"B";"NI";"A";"B";"A";"A";"A";"B";"A";"A";"A";"B";"A";"BA";NA
21;2109403;16928359;220.49694;"A";"C";"F";"G";"B";"A";"B";"B";"A";"NI";"A";"NI";"A";"A";"A";"A";"D";"IN";NA
21;2109403;16928360;211.791151;"A";"D";"G";"G";"C";"A";"A";"A";"A";"A";"C";"B";"A";"A";"A";"A";"A";"IN";NA
21;2109403;16928361;189.497378;"A";"D";"B";"B";"B";"A";"NI";"NI";"NI";"E";"NI";"B";"A";"A";"B";"A";"A";"IN";NA
21;2109403;16928362;212.739867;"A";"E";"B";"B";"C";"A";"B";"B";"B";"C";"C";"B";"A";"A";"A";"A";"D";"IN";NA
21;2109403;16928363;176.201767;"A";"E";"D";"C";"B";"A";"A";"A";"A";"A";"A";"B";"A";"A";"A";"A";"A";"IN";NA
21;2109403;16928364;254.702765;"A";"C";"C";"C";"A";"A";"A";"A";"A";"A";"B";"B";"A";"A";"A";"A";"A";"BA";NA
21;2109403;16928365;243.180338;"A";"C";"C";"B";"A";"A";"A";"A";"A";"E";"A";"B";"A";"A";"A";"A";"D";"BA";NA
21;2109403;16928366;172.137892;"A";"B";"B";"G";"B";"A";"A";"A";"A";"A";"B";"B";"A";"B";"B";"A";"C";"IN";NA
21;2109403;16928367;190.071504;"A";"D";"G";"G";"A";"A";"A";"A";"A";"B";"E";"B";"A";"A";"A";"A";"A";"IN";NA
21;2109403;16928368;167.180354;"A";"C";"C";"A";"NI";"A";"A";"A";"A";"A";"E";"B";"A";"A";"A";"A";"C";"IN";NA
21;2109403;16928369;171.177717;"A";"B";"C";"B";"B";"B";"B";"B";"B";"E";"A";"B";"B";"B";"B";"B";"D";"IN";NA
21;2109403;16928370;189.271405;"NI";"C";"E";"B";"A";"A";"A";"A";"A";"NI";"C";"A";"B";"A";"A";"A";"D";"IN";NA
21;2109403;16928372;214.837394;"A";"D";"G";"C";"A";"B";"B";"B";"B";"A";"A";"B";"A";"A";"A";"A";"A";"IN";NA
21;2109403;16928373;176.542095;"A";"C";"G";"G";"B";"A";"A";"A";"B";"A";"C";"B";"C";"B";"B";"A";"C";"IN";NA
21;2109403;16928375;200.205286;"A";"D";"C";"C";"A";"A";"A";"A";"B";"B";"E";"B";"A";"A";"B";"A";"D";"IN";NA
21;2109403;16928592;193.805838;"A";"D";"G";"G";"A";"A";"A";"A";"A";"A";"B";"B";"A";"A";"A";"A";"A";"IN";NA
21;2109403;16928593;209.495541;"A";"D";"E";"C";"A";"A";"A";"A";"A";"B";"A";"B";"B";"A";"A";"A";"C";"IN";NA
21;2109403;16928594;217.268208;"A";"B";"A";"B";"A";"A";"A";"A";"B";"A";"C";"B";"C";"NI";"A";"A";"A";"IN";NA
21;2109403;16928596;202.029053;"A";"D";"A";"G";"A";"A";"A";"A";"A";"A";"A";"B";"A";"A";"A";"A";"A";"IN";NA
21;2109403;16928598;279.720283;"A";"D";"A";"C";"A";"A";"A";"A";"A";"D";"A";"A";"A";"A";"B";"B";"A";"BA";NA
21;2109403;16928599;217.852171;"A";"D";"B";"B";"A";"A";"A";"A";"A";"A";"A";"B";"A";"B";"A";"A";"C";"IN";NA
21;2109403;16928601;183.580504;"A";"D";"B";"C";"A";"B";"B";"B";"B";"B";"D";"B";"A";"A";"A";"A";"A";"IN";NA
21;2109403;16928605;182.38575;"A";"E";"E";"E";"B";"A";"A";"A";"A";"B";"A";"B";"A";"A";"B";"A";"C";"IN";NA
21;2109403;16928606;223.711643;"A";"D";"C";"C";"A";"A";"A";"A";"A";"A";"B";"B";"A";"A";"A";"B";"D";"IN";NA
21;2109403;16928607;189.575962;"B";"C";"G";"G";"A";"A";"A";"A";"A";"A";"A";"NI";"B";"A";"A";"A";"C";"IN";NA
21;2109403;16928608;236.815431;"A";"D";"E";"D";"A";"A";"A";"A";"A";"D";"B";"B";"A";"A";"A";"A";"C";"BA";NA
21;2109403;16928609;209.112231;"A";"C";"B";"B";"A";"A";"A";"B";"A";"A";"A";"A";"B";"A";"D";"A";"C";"IN";NA
21;2109403;16928610;167.595578;"B";"D";"G";"C";"A";"A";"A";"A";"A";"B";"A";"A";"A";"A";"B";"A";"C";"IN";NA
21;2109403;16928611;177.261988;"A";"B";"C";"A";"A";"A";"A";"A";"A";"B";"A";"B";"C";"A";"A";"A";"D";"IN";NA
21;2109403;16928612;198.794228;"B";"E";"D";"G";"B";"A";"B";"A";"NI";"B";"C";"B";"A";"B";"B";"B";"C";"IN";NA
21;2109403;16928613;185.516726;"A";"C";"E";"B";"A";"A";"A";"A";"A";"A";"D";"B";"A";"A";"A";"A";"D";"IN";NA
21;2109403;16928614;242.954868;"A";"C";"D";"G";"A";"A";"A";"A";"A";"A";"E";"B";"A";"A";"A";"A";"C";"BA";NA
21;2109403;16928616;208.308947;"B";"D";"C";"B";"A";"A";"A";"A";"A";"D";"E";"B";"A";"A";"A";"A";"A";"IN";NA
21;2109403;16928617;201.321567;"B";"C";"G";"G";"A";"A";"A";"A";"A";"D";"C";"B";"B";"A";"A";"A";"C";"IN";NA
21;2109403;16928618;194.844094;"A";"D";"E";"B";"A";"A";"A";"NI";"NI";"B";"D";"B";"B";"A";"A";"A";"C";"IN";NA
21;2109403;16928619;171.251104;"A";"C";"E";"C";"B";"A";"A";"A";"A";"D";"C";"B";"A";"A";"A";"A";"A";"IN";NA
21;2109403;16928620;218.913342;"A";"C";"D";"C";"A";"A";"A";"A";"A";"A";"E";"B";"A";"A";"A";"A";"C";"IN";NA
21;2109403;16928621;205.033545;"B";"D";"F";"B";"A";"A";"A";"A";"A";"D";"E";"B";"A";"A";"A";"A";"A";"IN";NA
21;2109403;16928622;233.531813;"A";"C";"G";"D";"B";"B";"B";"A";"A";"A";"A";"A";"A";"A";"B";"B";"A";"BA";NA
21;2109403;16928623;214.437652;"A";"C";"D";"G";"A";"A";"A";"A";"A";"C";"B";"B";"A";"B";"A";"A";"C";"IN";NA
21;2109403;16928624;212.824432;"A";"B";"D";"D";"B";"A";"A";"A";"A";"A";"B";"B";"B";"A";"A";"A";"A";"IN";NA
21;2109403;16928625;208.336278;"A";"E";"D";"C";"A";"A";"A";"A";"A";"C";"B";"B";"C";"B";"B";"A";"A";"IN";NA
21;2109403;16928626;222.808646;"A";"D";"G";"G";"A";"A";"A";"A";"A";"D";"D";"B";"C";"B";"C";"B";"D";"IN";NA
21;2109403;16928627;228.231376;"A";"C";"G";"G";"B";"A";"B";"A";"A";"A";"B";"B";"C";"A";"A";"A";"C";"BA";NA
21;2109403;16928628;176.557913;"A";"D";"F";"G";"A";"A";"A";"A";"A";"D";"A";"B";"A";"B";"B";"B";"C";"IN";NA
21;2109403;16928629;186.964393;"A";"E";"D";"C";"B";"A";"A";"A";"A";"A";"B";"B";"A";"A";"B";"A";"C";"IN";NA
21;2109403;16928630;217.426215;"A";"D";"B";"B";"B";"A";"A";"A";"A";"D";"B";"B";"A";"B";"B";"B";"D";"IN";NA
21;2109403;16928631;197.092978;"B";"E";"B";"B";"A";"A";"A";"A";"A";"A";"A";"B";"A";"A";"B";"B";"A";"IN";NA
21;2109403;16928633;183.23101;"B";"D";"G";"G";"A";"A";"A";"A";"A";"A";"A";"B";"B";"B";"B";"A";"C";"IN";NA
21;2109403;16928634;194.181378;"A";"C";"G";"G";"A";"A";"A";"A";"A";"D";"A";"B";"A";"B";"A";"B";"A";"IN";NA
21;2109403;16928635;187.972188;"B";"E";"G";"B";"B";"A";"A";"A";"A";"D";"A";"A";"B";"B";"B";"B";"A";"IN";NA
21;2109403;16928636;259.208748;"A";"C";"D";"B";"A";"A";"A";"A";"A";"B";"A";"A";"A";"A";"A";"A";"D";"BA";NA
21;2109403;16928637;177.446545;"A";"C";"B";"A";"A";"B";"A";"A";"A";"C";"A";"B";"B";"B";"B";"B";"C";"IN";NA
21;2109403;16928640;272.947921;"A";"D";"G";"G";"A";"A";"A";"A";"A";"A";"A";"B";"A";"A";"A";"A";"A";"BA";NA
21;2109403;16928641;177.066477;"A";"C";"C";"C";"A";"A";"A";"B";"B";"B";"E";"B";"A";"B";"B";"A";"A";"IN";NA
21;2109403;16928642;225.084414;"B";"D";"G";"G";"B";"A";"A";"A";"A";"A";"A";"B";"A";"B";"B";"B";"D";"BA";NA
21;2109403;16928643;209.423887;"A";"B";"E";"B";"A";"A";"A";"A";"A";"D";"E";"B";"B";"B";"C";"A";"D";"IN";NA
21;2109403;16928644;182.808128;"A";"B";"A";"G";"NI";"A";"A";"B";"B";"D";"A";"B";"C";"A";"A";"B";"A";"IN";NA
21;2109403;16928645;178.19472;"A";"NI";"NI";"D";"A";"A";"A";"A";"A";"A";"NI";"NI";"NI";"A";"NI";"A";"D";"IN";NA
21;2109403;16928646;179.313796;"A";"C";"B";"G";"B";"A";"A";"A";"A";"E";"B";"B";"A";"A";"A";"A";"A";"IN";NA
21;2109403;16928647;274.298727;"A";"D";"G";"G";"B";"A";"A";"A";"A";"D";"D";"B";"A";"A";"A";"A";"A";"BA";NA
21;2109403;16928648;237.231606;"B";"D";"F";"F";"A";"A";"A";"A";"A";"E";"D";"B";"B";"A";"A";"A";"C";"BA";NA
21;2109403;16928649;231.917307;"B";"D";"E";"E";"A";"A";"A";"A";"A";"D";"A";"B";"A";"A";"A";"A";"D";"BA";NA
21;2109403;16928650;203.68721;"A";"E";"D";"C";"A";"A";"A";"A";"A";"A";"A";"B";"A";"NI";"A";"A";"A";"IN";NA
21;2109403;16928651;200.046775;"A";"C";"G";"G";"A";"A";"A";"A";"A";"E";"E";"B";"C";"B";"B";"A";"D";"IN";NA
21;2109403;16928652;188.911794;"A";"C";"G";"D";"A";"A";"A";"A";"A";"E";"A";"B";"A";"A";"A";"A";"C";"IN";NA
21;2109403;16928653;240.383262;"NI";"E";"G";"G";"A";"B";"A";"A";"A";"B";"E";"B";"A";"A";"A";"A";"A";"BA";NA
21;2109403;16928654;198.759016;"A";"D";"G";"G";"A";"A";"A";"A";"A";"C";"B";"B";"A";"A";"A";"A";"C";"IN";NA
21;2109403;16928655;229.368561;"A";"NI";"G";"G";"A";"A";"A";"A";"A";"E";"A";"B";"B";"A";"A";"A";"C";"BA";NA
21;2109403;16928656;184.013055;"A";"D";"B";"NI";"A";"A";"A";"A";"A";"C";"E";"B";"A";"A";"A";"B";"A";"IN";NA
21;2109403;16928657;175.867419;"A";"NI";"E";"C";"B";"B";"A";"A";"A";"A";"A";"B";"A";"B";"A";"A";"C";"IN";NA
21;2109403;16928658;230.157929;"A";"E";"D";"C";"B";"A";"A";"A";"A";"A";"E";"B";"A";"A";"A";"B";"D";"BA";NA
21;2109403;16928659;245.494169;"B";"D";"E";"B";"B";"A";"A";"A";"A";"A";"B";"B";"A";"B";"C";"B";"A";"BA";NA
21;2109403;16928660;219.899059;"B";"D";"C";"F";"A";"A";"A";"A";"B";"B";"E";"B";"B";"A";"A";"A";"A";"IN";NA
21;2109403;16928661;225.384556;"B";"D";"E";"G";"NI";"A";"A";"A";"A";"D";"D";"B";"A";"B";"B";"A";"A";"BA";NA
21;2109403;16928662;219.859991;"A";"C";"B";"B";"A";"A";"A";"A";"A";"A";"B";"B";"B";"A";"A";"A";"C";"IN";NA
21;2109403;16928663;202.472726;"B";"D";"E";"E";"A";"A";"A";"A";"A";"D";"E";"B";"A";"A";"B";"B";"A";"IN";NA
21;2109759;16991927;197.223318;"A";"B";"D";"A";"A";"A";"A";"A";"A";"A";"E";"A";"A";"A";"A";"A";"A";"IN";NA
21;2109759;16991928;228.473725;"A";"D";"F";"C";"A";"A";"A";"A";"A";"D";"E";"B";"B";"B";"B";"A";"C";"BA";NA
21;2109759;16991931;205.991763;"A";"E";"C";"B";"A";"A";"A";"A";"A";"A";"A";"B";"A";"A";"A";"A";"C";"IN";NA
21;2109759;16991932;184.566948;"A";"C";"C";"B";"A";"A";"A";"A";"A";"B";"E";"A";"B";"A";"A";"A";"D";"IN";NA
21;2109759;16991933;159.032761;"A";"D";"A";"A";"A";"A";"A";"A";"A";"A";"A";"B";"A";"A";"A";"A";"C";"IN";NA
21;2109759;16991934;236.596333;"A";"C";"B";"B";"A";"A";"A";"A";"A";"E";"B";"B";"B";"B";"A";"A";"A";"BA";NA
21;2109759;16991935;292.916014;"A";"C";"C";"A";"A";"A";"A";"A";"A";"B";"A";"B";"A";"A";"A";"A";"D";"BA";NA
21;2109759;16991936;238.585709;"A";"D";"C";"C";"A";"A";"A";"A";"A";"A";"B";"B";"A";"A";"A";"A";"D";"BA";NA
21;2109759;16991938;242.076464;"A";"C";"C";"A";"A";"NI";"A";"NI";"NI";"D";"NI";"B";"NI";"NI";"B";"A";"NI";"BA";NA
21;2109759;16991939;271.464147;"B";"E";"A";"G";"A";"B";"B";"B";"B";"D";"E";"B";"B";"A";"A";"A";"A";"BA";NA
21;2109759;16991940;222.719442;"A";"D";"A";"B";"B";"A";"B";"B";"A";"A";"E";"A";"C";"B";"B";"A";"D";"IN";NA
21;2109759;16991941;208.513792;"A";"D";"B";"B";"B";"A";"A";"A";"A";"A";"E";"B";"B";"A";"B";"B";"D";"IN";NA
21;2109759;16991942;309.078231;"A";"D";"B";"B";"A";"A";"A";"A";"A";"B";"A";"B";"A";"A";"B";"A";"C";"PR";NA
21;2109759;16991943;246.260117;"A";"C";"B";"G";"A";"NI";"NI";"NI";"NI";"D";"A";"B";"B";"B";"A";"A";"A";"BA";NA
21;2109759;16991944;244.344799;"A";"C";"G";"G";"B";"A";"A";"A";"A";"D";"B";"B";"B";"A";"B";"A";"C";"BA";NA
21;2109759;16991945;234.70041;"A";"D";"B";"A";"A";"A";"A";"A";"A";"C";"B";"B";"B";"NI";"A";"A";"C";"BA";NA
21;2109759;16991946;232.062907;"A";"D";"B";"G";"C";"A";"A";"A";"A";"A";"E";"B";"B";"A";"A";"A";"D";"BA";NA
21;2109759;16991947;176.292368;"A";"C";"F";"C";"B";"A";"A";"A";"A";"B";"A";"B";"B";"B";"B";"A";"A";"IN";NA
21;2109759;16991948;240.723647;"A";"C";"B";"B";"A";"A";"B";"A";"A";"B";"C";"B";"A";"A";"A";"A";"A";"BA";NA
21;2109759;16991949;207.076242;"A";"B";"B";"G";"B";"A";"A";"A";"A";"E";"B";"B";"B";"A";"B";"B";"C";"IN";NA
21;2109759;17038102;243.410335;"A";"C";"E";"E";"B";"A";"A";"A";"A";"B";"B";"B";"A";"A";"A";"B";"A";"BA";NA
21;2109759;17038103;225.593034;"A";"D";"B";"D";"A";"B";"A";"A";"A";"A";"B";"B";"C";"A";"B";"B";"A";"BA";NA
21;2109759;17038105;192.851421;"NI";"NI";"NI";"NI";"NI";"NI";"NI";"NI";"NI";"NI";"NI";"NI";"NI";"NI";"NI";"NI";"NI";"IN";NA
21;2109759;17038106;225.8806;"A";"D";"E";"C";"A";"A";"A";"A";"A";"A";"A";"B";"A";"A";"B";"A";"A";"BA";NA
21;2109759;17038107;217.60535;"A";"E";"C";"C";"A";"A";"A";"A";"A";"B";"A";"B";"C";"B";"B";"B";"C";"IN";NA
21;2109759;17038108;225.426364;"B";"D";"F";"C";"A";"A";"A";"A";"A";"C";"E";"B";"A";"B";"B";"B";"C";"BA";NA
21;2109759;17038110;175.784754;"A";"C";"E";"C";"A";"A";"A";"A";"A";"A";"A";"B";"A";"B";"A";"A";"C";"IN";NA
21;2109759;17038111;236.494274;"A";"NI";"A";"G";"A";"A";"A";"A";"A";"B";"C";"B";"A";"A";"A";"A";"A";"BA";NA
21;2109759;17038112;198.222561;"A";"B";"D";"G";"B";"B";"A";"A";"A";"A";"A";"B";"C";"A";"A";"A";"A";"IN";NA
21;2109759;17038113;189.343227;"A";"D";"E";"C";"B";"A";"A";"A";"A";"A";"A";"B";"A";"B";"B";"A";"C";"IN";NA
21;2109759;17038114;198.831341;"A";"C";"G";"B";"A";"A";"A";"A";"A";"B";"E";"B";"B";"B";"A";"A";"D";"IN";NA
21;2109759;17038115;199.276914;"A";"D";"B";"G";"C";"A";"A";"A";"A";"A";"A";"B";"A";"A";"B";"B";"A";"IN";NA
